ID,Type,SKU,Name,Published,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Manage stock?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: product_group,Meta: color_name,Meta: color_hex,Meta: complete_the_look,Meta: maincat,Meta: subcat
,variation,GK01V1PNK10-2,,1,,,,,,,1,3,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-pink,,,,,,,pa_size,10,,,,,,,,
,variation,GK01V1PNK12-2,,1,,,,,,,1,3,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-pink,,,,,,,pa_size,12,,,,,,,,
,variable,organic-bamboo-cozy-zip-hoodie-boys-kids-red,Organic Bamboo Cozy Zip Hoodie Boys,1,,"<div style=""text-align: left; font-family: 'Helvetica Neue', sans-serif; line-height: 1.8;"">  <h3>Description</h3>  <p>    Made of the softest eco-friendly bamboo fabric, this unisex children's fitted zip-up hoodie creates the ultimate comfort at home and out for both boys and girls — perfect for everyday wear!      Not only great for our environment, but also gentle on your little ones' skin.  </p>  <h3>Our Organic Bamboo</h3>  <p>    Only made from 100% organic bamboo, sourced from well-selected, non-polluted farms.      No harmful chemicals are used during growth, making the fabric eco-friendly, biodegradable, and sustainable.      Bamboo is naturally anti-bacterial and highly breathable, helping the fabric stay fresh longer, reducing the need for frequent washing — saving water, energy, and time.  </p>  <h3>How I Am Made</h3>  <ul>    <li>95% organic cotton &amp; bamboo fleece</li>    <li>5% spandex</li>    <li>All trims, labels, threads, and dyeing process are eco-friendly and sustainable</li>  </ul>  <p><strong>Designed and made proudly in the UAE</strong></p>  <h3>How to Take Care of Me</h3>  <ul>    <li>Machine wash cold</li>    <li>Tumble dry gently</li>    <li>Hang dry in shade — do not wring</li>    <li>Low-temperature drying if needed (max 35°C)</li>    <li>Do not bleach</li>    <li>Steam iron on low (under 100°C)</li>    <li>Keep away from strong direct sunlight</li>  </ul></div>",,,taxable,,1,20,,0,,1,,,,,,,,189,"Kids,Kids Hoodies and Sweatshirts,Boys,Buy One Get One,Hoodies,Boys Hoodies","b1g1, gender:boy",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge24-2_RedAlert.jpg?v=1746008318,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge25-2_RedAlert.jpg?v=1746008318",,,,,,,,,,pa_size,2|4|6|8|10|12,1,1,organic-bamboo-cozy-zip-hoodie-boys-kids,Sunset Red,#D1332C,organic-bamboo-boys-kids-joggers-red|boys-kids-recycled-regular-fit-t-shirt-red,hoodies_&_sweatshirts,hoodies
,variation,GK01V1RED2-2,,1,,,,,,,1,3,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-red,,,,,,,pa_size,2,,,,,,,,
,variation,GK01V1RED4-2,,1,,,,,,,1,3,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-red,,,,,,,pa_size,4,,,,,,,,
,variation,GK01V1RED6-2,,1,,,,,,,1,3,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-red,,,,,,,pa_size,6,,,,,,,,
,variation,GK01V1RED8-2,,1,,,,,,,1,5,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-red,,,,,,,pa_size,8,,,,,,,,
,variation,GK01V1RED10-2,,1,,,,,,,1,4,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-red,,,,,,,pa_size,10,,,,,,,,
,variation,GK01V1RED12-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-red,,,,,,,pa_size,12,,,,,,,,
,variable,organic-bamboo-cozy-zip-hoodie-boys-kids-sage-green,Organic Bamboo Cozy Zip Hoodie Boys,1,,"<div style=""text-align: left; font-family: 'Helvetica Neue', sans-serif; line-height: 1.8;"">  <h3>Description</h3>  <p>    Made of the softest eco-friendly bamboo fabric, this unisex children's fitted zip-up hoodie creates the ultimate comfort at home and out for both boys and girls — perfect for everyday wear!      Not only great for our environment, but also gentle on your little ones' skin.  </p>  <h3>Our Organic Bamboo</h3>  <p>    Only made from 100% organic bamboo, sourced from well-selected, non-polluted farms.      No harmful chemicals are used during growth, making the fabric eco-friendly, biodegradable, and sustainable.      Bamboo is naturally anti-bacterial and highly breathable, helping the fabric stay fresh longer, reducing the need for frequent washing — saving water, energy, and time.  </p>  <h3>How I Am Made</h3>  <ul>    <li>95% organic cotton &amp; bamboo fleece</li>    <li>5% spandex</li>    <li>All trims, labels, threads, and dyeing process are eco-friendly and sustainable</li>  </ul>  <p><strong>Designed and made proudly in the UAE</strong></p>  <h3>How to Take Care of Me</h3>  <ul>    <li>Machine wash cold</li>    <li>Tumble dry gently</li>    <li>Hang dry in shade — do not wring</li>    <li>Low-temperature drying if needed (max 35°C)</li>    <li>Do not bleach</li>    <li>Steam iron on low (under 100°C)</li>    <li>Keep away from strong direct sunlight</li>  </ul></div>",,,taxable,,1,18,,0,,1,,,,,,,,189,"Kids,Kids Hoodies and Sweatshirts,Boys,Buy One Get One,Hoodies,Boys Hoodies","b1g1, gender:boy",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge24-2_1_c.jpg?v=1746008315,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge25-2_C.jpg?v=1746008315",,,,,,,,,,pa_size,2|4|6|8|10|12,1,1,organic-bamboo-cozy-zip-hoodie-boys-kids,Sea Sage Green,#96A480,organic-bamboo-boys-kids-lounge-shorts-sage-green|boys-kids-recycled-regular-fit-t-shirt-sage-green,hoodies_&_sweatshirts,hoodies
,variation,GK01V1SG2-2,,1,,,,,,,1,4,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-sage-green,,,,,,,pa_size,2,,,,,,,,
,variation,GK01V1SG4-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-sage-green,,,,,,,pa_size,4,,,,,,,,
,variation,GK01V1SG6-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-sage-green,,,,,,,pa_size,6,,,,,,,,
,variation,GK01V1SG8-2,,1,,,,,,,1,3,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-sage-green,,,,,,,pa_size,8,,,,,,,,
,variation,GK01V1SG10-2,,1,,,,,,,1,4,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-sage-green,,,,,,,pa_size,10,,,,,,,,
,variation,GK01V1SG12-2,,1,,,,,,,1,3,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-sage-green,,,,,,,pa_size,12,,,,,,,,
,variable,organic-bamboo-cozy-zip-hoodie-boys-kids-taupe,Organic Bamboo Cozy Zip Hoodie Boys,1,,"<div style=""text-align: left; font-family: 'Helvetica Neue', sans-serif; line-height: 1.8;""><h3>Description</h3><p>Made of the softest eco-friendly bamboo fabric, this unisex children's fitted zip-up hoodie creates the ultimate comfort at home and out for both boys and girls — perfect for everyday wear! Not only great for our environment, but also gentle on your little ones' skin.</p><h3>Our Organic Bamboo</h3><p>Only made from 100% organic bamboo, sourced from well-selected, non-polluted farms. No harmful chemicals are used during growth, making the fabric eco-friendly, biodegradable, and sustainable. Bamboo is naturally anti-bacterial and highly breathable, helping the fabric stay fresh longer, reducing the need for frequent washing — saving water, energy, and time.</p><h3>How I Am Made</h3><ul><li>95% organic cotton &amp; bamboo fleece</li><li>5% spandex</li><li>All trims, labels, threads, and dyeing process are eco-friendly and sustainable</li></ul><p><strong>Designed and made proudly in the UAE</strong></p><h3>How to Take Care of Me</h3><ul><li>Machine wash cold</li><li>Tumble dry gently</li><li>Hang dry in shade — do not wring</li><li>Low-temperature drying if needed (max 35°C)</li><li>Do not bleach</li><li>Steam iron on low (under 100°C)</li><li>Keep away from strong direct sunlight</li></ul></div>",,,taxable,,1,11,,0,,1,,,,,,,,189,"Kids,Kids Hoodies and Sweatshirts,Boys,Buy One Get One,The Outlet,Hoodies,Boys Hoodies","b1g1, gender:boy, outlet",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge24-2_1_Warmtaupe.jpg?v=1746008311,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge25-2_Warmtaupe.jpg?v=1746008311",,,,,,,,,,pa_size,2|4|6|8|10|12,1,1,organic-bamboo-cozy-zip-hoodie-boys-kids,Natural Taupe,#AF9483,organic-bamboo-boys-kids-lounge-shorts-taupe|boys-kids-recycled-regular-fit-t-shirt-taupe,hoodies_&_sweatshirts,hoodies
,variation,GK01V1TAUP2-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-taupe,,,,,,,pa_size,2,,,,,,,,
,variation,GK01V1TAUP4-2,,1,,,,,,,1,1,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-taupe,,,,,,,pa_size,4,,,,,,,,
,variation,GK01V1TAUP6-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-taupe,,,,,,,pa_size,6,,,,,,,,
,variation,GK01V1TAUP8-2,,1,,,,,,,1,1,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-taupe,,,,,,,pa_size,8,,,,,,,,
,variation,GK01V1TAUP10-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-taupe,,,,,,,pa_size,10,,,,,,,,
,variation,GK01V1TAUP12-2,,1,,,,,,,1,3,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-taupe,,,,,,,pa_size,12,,,,,,,,
,variable,organic-bamboo-cozy-zip-hoodie-boys-kids-navy-blue,Organic Bamboo Cozy Zip Hoodie Boys,1,,"<div style=""text-align: left; font-family: 'Helvetica Neue', sans-serif; line-height: 1.8;"">  <h3>Description</h3>  <p>    Made of the softest eco-friendly bamboo fabric, this unisex children's fitted zip-up hoodie creates the ultimate comfort at home and out for both boys and girls — perfect for everyday wear!      Not only great for our environment, but also gentle on your little ones' skin.  </p>  <h3>Our Organic Bamboo</h3>  <p>    Only made from 100% organic bamboo, sourced from well-selected, non-polluted farms.      No harmful chemicals are used during growth, making the fabric eco-friendly, biodegradable, and sustainable.      Bamboo is naturally anti-bacterial and highly breathable, helping the fabric stay fresh longer, reducing the need for frequent washing — saving water, energy, and time.  </p>  <h3>How I Am Made</h3>  <ul>    <li>95% organic cotton &amp; bamboo fleece</li>    <li>5% spandex</li>    <li>All trims, labels, threads, and dyeing process are eco-friendly and sustainable</li>  </ul>  <p><strong>Designed and made proudly in the UAE</strong></p>  <h3>How to Take Care of Me</h3>  <ul>    <li>Machine wash cold</li>    <li>Tumble dry gently</li>    <li>Hang dry in shade — do not wring</li>    <li>Low-temperature drying if needed (max 35°C)</li>    <li>Do not bleach</li>    <li>Steam iron on low (under 100°C)</li>    <li>Keep away from strong direct sunlight</li>  </ul></div>",,,taxable,,1,19,,0,,1,,,,,,,,189,"Kids,Kids Hoodies and Sweatshirts,Boys,Buy One Get One,Hoodies,Boys Hoodies","b1g1, gender:boy",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge24-2_1_TPX.jpg?v=1746008308,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge25-2_TPX.jpg?v=1746008308",,,,,,,,,,pa_size,2|4|6|8|10|12,1,1,organic-bamboo-cozy-zip-hoodie-boys-kids,Violet Blue,#464F75,organic-bamboo-boys-kids-joggers-navy-blue|boys-kids-recycled-regular-fit-t-shirt-navy-blue,hoodies_&_sweatshirts,hoodies
,variation,GK01V1NB2-2,,1,,,,,,,1,6,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-navy-blue,,,,,,,pa_size,2,,,,,,,,
,variation,GK01V1NB4-2,,1,,,,,,,1,5,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-navy-blue,,,,,,,pa_size,4,,,,,,,,
,variation,GK01V1NB6-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-navy-blue,,,,,,,pa_size,6,,,,,,,,
,variation,GK01V1NB8-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-navy-blue,,,,,,,pa_size,8,,,,,,,,
,variation,GK01V1NB10-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-navy-blue,,,,,,,pa_size,10,,,,,,,,
,variation,GK01V1NB12-2,,1,,,,,,,1,2,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-navy-blue,,,,,,,pa_size,12,,,,,,,,
,variable,organic-bamboo-cozy-zip-hoodie-boys-kids-white,Organic Bamboo Cozy Zip Hoodie Boys,1,,"<div style=""text-align: left; font-family: 'Helvetica Neue', sans-serif; line-height: 1.8;"">  <h3>Description</h3>  <p>    Made of the softest eco-friendly bamboo fabric, this unisex children's fitted zip-up hoodie creates the ultimate comfort at home and out for both boys and girls — perfect for everyday wear!      Not only great for our environment, but also gentle on your little ones' skin.  </p>  <h3>Our Organic Bamboo</h3>  <p>    Only made from 100% organic bamboo, sourced from well-selected, non-polluted farms.      No harmful chemicals are used during growth, making the fabric eco-friendly, biodegradable, and sustainable.      Bamboo is naturally anti-bacterial and highly breathable, helping the fabric stay fresh longer, reducing the need for frequent washing — saving water, energy, and time.  </p>  <h3>How I Am Made</h3>  <ul>    <li>95% organic cotton &amp; bamboo fleece</li>    <li>5% spandex</li>    <li>All trims, labels, threads, and dyeing process are eco-friendly and sustainable</li>  </ul>  <p><strong>Designed and made proudly in the UAE</strong></p>  <h3>How to Take Care of Me</h3>  <ul>    <li>Machine wash cold</li>    <li>Tumble dry gently</li>    <li>Hang dry in shade — do not wring</li>    <li>Low-temperature drying if needed (max 35°C)</li>    <li>Do not bleach</li>    <li>Steam iron on low (under 100°C)</li>    <li>Keep away from strong direct sunlight</li>  </ul></div>",,,taxable,,1,5,,0,,1,,,,,,,,189,"Kids,Kids Hoodies and Sweatshirts,Boys,Buy One Get One,Hoodies,Boys Hoodies","b1g1, gender:boy",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge24-2_1_starwhite.jpg?v=1746008305,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge25-2_StarWhite.jpg?v=1746008305",,,,,,,,,,pa_size,2|4|6|8|10|12,1,1,organic-bamboo-cozy-zip-hoodie-boys-kids,White Cloud,#EDEDE6,organic-bamboo-boys-kids-lounge-shorts-white|boys-kids-recycled-regular-fit-t-shirt-white,hoodies_&_sweatshirts,hoodies
,variation,GK01V1WHT2-2,,1,,,,,,,1,1,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-white,,,,,,,pa_size,2,,,,,,,,
,variation,GK01V1WHT4-2,,1,,,,,,,0,0,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-white,,,,,,,pa_size,4,,,,,,,,
,variation,GK01V1WHT6-2,,1,,,,,,,1,1,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-white,,,,,,,pa_size,6,,,,,,,,
,variation,GK01V1WHT8-2,,1,,,,,,,1,1,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-white,,,,,,,pa_size,8,,,,,,,,
,variation,GK01V1WHT10-2,,1,,,,,,,1,1,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-white,,,,,,,pa_size,10,,,,,,,,
,variation,GK01V1WHT12-2,,1,,,,,,,1,1,,,,1,,,,,,,,189,,,,,,,organic-bamboo-cozy-zip-hoodie-boys-kids-white,,,,,,,pa_size,12,,,,,,,,
,variable,organic-bamboo-boys-kids-lounge-shorts-black,Organic Bamboo Boys  Lounge Shorts,1,,"<div style=""text-align: left; font-family: 'Helvetica Neue', sans-serif; line-height: 1.8;"">  <h3>Description</h3>  <p>    These organic bamboo shorts for both boys and girls are an essential in your children's wardrobe      A high-waisted fit, above the knee length, and the softest to skin touch — a must-have in your kids' collection  </p>  <h3>Our Organic Bamboo</h3>  <p>    Only made from 100% organic bamboo, sourced from well-selected, non-polluted farms      No harmful chemicals are used during growth, making the fabric eco-friendly, biodegradable, and sustainable      Bamboo is naturally anti-bacterial and highly breathable, helping the fabric stay fresh longer and reducing the need for frequent washing — saving water, energy, and time  </p>  <h3>How I Am Made</h3>  <ul>    <li>95% organic cotton &amp; bamboo fleece</li>    <li>5% spandex</li>    <li>All trims, labels, threads, and dyeing process are eco-friendly and sustainable</li>  </ul>  <p><strong>Designed and made proudly in the UAE</strong></p>  <h3>How to Take Care of Me</h3>  <ul>    <li>Machine wash cold</li>    <li>Tumble dry gently</li>    <li>Hang dry in shade — do not wring</li>    <li>Low-temperature drying if needed (max 35°C)</li>    <li>Do not bleach</li>    <li>Steam iron on low (under 100°C)</li>    <li>Keep away from strong direct sunlight</li></ul></div>",,,taxable,,1,3,,0,,1,,,,,,,,129,"Kids,Kids Shorts,Boys,Buy One Get One,Shorts,Boys Bottoms","b1g1, gender:boy",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge14-2_BlackBeauty_eb532865-af81-4570-9a26-ec72f610eb78.jpg?v=1746008302,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge15-2_BlackBeauty_9a129c7c-653a-4f50-a7c5-c5a1a8208af0.jpg?v=1746008302,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge16-2_BlackBeauty_be8b37c8-3465-41ec-afd2-ea13c4a8a06b.jpg?v=1746008302,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge13-2_BlackBeauty_b3c14c06-5698-415f-8d45-597fdba4b95b.jpg?v=1746008302",,,,,,,,,,pa_size,2|4|6|8|10|12,1,1,organic-bamboo-boys-kids-lounge-shorts,Jet Black,#383E4E,boys-kids-recycled-regular-fit-t-shirt-black,shorts,shorts
,variation,GK02V1BLK2-2,,1,,,,,,,0,0,,,,1,,,,,,,,129,,,,,,,organic-bamboo-boys-kids-lounge-shorts-black,,,,,,,pa_size,2,,,,,,,,
,variation,GK02V1BLK4-2,,1,,,,,,,0,0,,,,1,,,,,,,,129,,,,,,,organic-bamboo-boys-kids-lounge-shorts-black,,,,,,,pa_size,4,,,,,,,,
,variation,GK02V1BLK6-2,,1,,,,,,,0,0,,,,1,,,,,,,,129,,,,,,,organic-bamboo-boys-kids-lounge-shorts-black,,,,,,,pa_size,6,,,,,,,,
,variation,GK02V1BLK8-2,,1,,,,,,,1,2,,,,1,,,,,,,,129,,,,,,,organic-bamboo-boys-kids-lounge-shorts-black,,,,,,,pa_size,8,,,,,,,,
,variation,GK02V1BLK10-2,,1,,,,,,,0,0,,,,1,,,,,,,,129,,,,,,,organic-bamboo-boys-kids-lounge-shorts-black,,,,,,,pa_size,10,,,,,,,,
,variation,GK02V1BLK12-2,,1,,,,,,,1,1,,,,1,,,,,,,,129,,,,,,,organic-bamboo-boys-kids-lounge-shorts-black,,,,,,,pa_size,12,,,,,,,,
,variable,organic-bamboo-boys-kids-lounge-shorts-khaki,Organic Bamboo Boys  Lounge Shorts,1,,"<div style=""text-align: left; font-family: 'Helvetica Neue', sans-serif; line-height: 1.8;"">  <h3>Description</h3>  <p>    These organic bamboo shorts for both boys and girls are an essential in your children's wardrobe      A high-waisted fit, above the knee length, and the softest to skin touch — a must-have in your kids' collection  </p>  <h3>Our Organic Bamboo</h3>  <p>    Only made from 100% organic bamboo, sourced from well-selected, non-polluted farms      No harmful chemicals are used during growth, making the fabric eco-friendly, biodegradable, and sustainable      Bamboo is naturally anti-bacterial and highly breathable, helping the fabric stay fresh longer and reducing the need for frequent washing — saving water, energy, and time  </p>  <h3>How I Am Made</h3>  <ul>    <li>95% organic cotton &amp; bamboo fleece</li>    <li>5% spandex</li>    <li>All trims, labels, threads, and dyeing process are eco-friendly and sustainable</li>  </ul>  <p><strong>Designed and made proudly in the UAE</strong></p>  <h3>How to Take Care of Me</h3>  <ul>    <li>Machine wash cold</li>    <li>Tumble dry gently</li>    <li>Hang dry in shade — do not wring</li>    <li>Low-temperature drying if needed (max 35°C)</li>    <li>Do not bleach</li>    <li>Steam iron on low (under 100°C)</li>    <li>Keep away from strong direct sunlight</li></ul></div>",,,taxable,,1,7,,0,,1,,,,,,,,129,"Kids,Kids Shorts,Boys,Buy One Get One,Shorts,Boys Bottoms","b1g1, gender:boy",,"https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge14-2_OliveBranch_6c92c5e2-d6c0-455d-8ca4-e63e37663b2e.jpg?v=1746008298,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge15-2_OliveBranch_00ee2bfc-51f4-4bfa-b477-39ef7a400c80.jpg?v=1746008298,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge16-2_OliveBranch_625c9700-38a9-4438-8dcc-352cf1fc45a2.jpg?v=1746008299,https://cdn.shopify.com/s/files/1/0469/1152/0920/products/glounge13-2_OliveBranch_f10a6098-e37a-41bf-a3da-65bb3226e61c.jpg?v=1746008299",,,,,,,,,,pa_size,2|4|6|8|10|12,1,1,organic-bamboo-boys-kids-lounge-shorts,Leafy Khaki,#706F48,boys-kids-recycled-regular-fit-t-shirt-khaki,shorts,shorts
,variation,GK02V1KHK2-2,,1,,,,,,,0,0,,,,1,,,,,,,,129,,,,,,,organic-bamboo-boys-kids-lounge-shorts-khaki,,,,,,,pa_size,2,,,,,,,,
,variation,GK02V1KHK4-2,,1,,,,,,,1,1,,,,1,,,,,,,,129,,,,,,,organic-bamboo-boys-kids-lounge-shorts-khaki,,,,,,,pa_size,4,,,,,,,,
